"","date","Country","cases_total","cases_recovered","cases_fatal","cases_active","day","Population","GDP_per_Capita","health_exp_percgdp","Hosp_beds","PP","Haz"
"88428",2020-07-25,"United Kingdom",300270,41188,1427,257655,147,67886000,42328.9,10,2.5,3795.40700586277,0.000000000011342544904779
"88429",2020-07-26,"United Kingdom",301020,41196,1434,258390,148,67886000,42328.9,10,2.5,3806.23398049672,0.0000000000110479333489328
"88430",2020-07-27,"United Kingdom",301708,41199,1437,259072,149,67886000,42328.9,10,2.5,3816.2802345108,0.0000000000101346375255237
"88431",2020-07-28,"United Kingdom",302261,41220,1438,259603,150,67886000,42328.9,10,2.5,3824.10217128716,0.000000000008146009522762
"88432",2020-07-29,"United Kingdom",303063,41254,1438,260371,151,67886000,42328.9,10,2.5,3835.4152549863,0.0000000000118139233948143
"88433",2020-07-30,"United Kingdom",303910,41254,1438,261218,152,67886000,42328.9,10,2.5,3847.89205432637,0.0000000000124767993959259
"88434",2020-07-31,"United Kingdom",304793,41274,1439,262080,153,67886000,42328.9,10,2.5,3860.58981233244,0.0000000000130071001968664
"88435",2020-08-01,"United Kingdom",305562,41287,1441,262834,154,67886000,42328.9,10,2.5,3871.69666794332,0.0000000000113278143278636
"88436",2020-08-02,"United Kingdom",306309,41292,1444,263573,155,67886000,42328.9,10,2.5,3882.5825648882,0.0000000000110037416163943
"88437",2020-08-03,"United Kingdom",307251,41293,1445,264513,156,67886000,42328.9,10,2.5,3896.42930795746,0.0000000000138762042875332
"88438",2020-08-04,"United Kingdom",307926,41311,1445,265170,157,67886000,42328.9,10,2.5,3906.10729752821,0.00000000000994314001505099
"88439",2020-08-05,"United Kingdom",308832,41325,1446,266061,158,67886000,42328.9,10,2.5,3919.23224228854,0.0000000000133459034870465
"88440",2020-08-06,"United Kingdom",309796,41343,1447,267006,159,67886000,42328.9,10,2.5,3933.15263824647,0.000000000014200276999664
"88441",2020-08-07,"United Kingdom",310696,41355,1447,267894,160,67886000,42328.9,10,2.5,3946.23339127361,0.0000000000132575200206089
"88442",2020-08-08,"United Kingdom",311461,41358,1449,268654,161,67886000,42328.9,10,2.5,3957.42863035088,0.0000000000112688920176446
"88443",2020-08-09,"United Kingdom",312574,41363,1451,269760,162,67886000,42328.9,10,2.5,3973.72064932387,0.0000000000163951330926066
"88444",2020-08-10,"United Kingdom",313392,41381,1463,270548,163,67886000,42328.9,10,2.5,3985.32834457767,0.000000000012049612641432
"88445",2020-08-11,"United Kingdom",314542,41394,1464,271684,164,67886000,42328.9,10,2.5,4002.06228088266,0.0000000000169401644717378
"88446",2020-08-12,"United Kingdom",315581,41414,1472,272695,165,67886000,42328.9,10,2.5,4016.95489497098,0.0000000000153050703360043
"88447",2020-08-13,"United Kingdom",316729,41432,1479,273818,166,67886000,42328.9,10,2.5,4033.49733376543,0.0000000000169107033166796
"88448",2020-08-14,"United Kingdom",318190,41443,1481,275266,167,67886000,42328.9,10,2.5,4054.82721032319,0.0000000000215213741691643
"88449",2020-08-15,"United Kingdom",319232,41446,1486,276300,168,67886000,42328.9,10,2.5,4070.05862769938,0.000000000015349262070235
"88450",2020-08-16,"United Kingdom",320343,41451,1486,277406,169,67886000,42328.9,10,2.5,4086.35064667236,0.0000000000163656719388774
"88451",2020-08-17,"United Kingdom",321064,41454,1490,278120,170,67886000,42328.9,10,2.5,4096.86827917391,0.0000000000106207465959099
"88452",2020-08-18,"United Kingdom",322177,41466,1493,279218,171,67886000,42328.9,10,2.5,4113.04245352503,0.0000000000163951330949258
"88453",2020-08-19,"United Kingdom",323008,41483,1495,280030,172,67886000,42328.9,10,2.5,4125.00368264443,0.0000000000122411101545823
"88454",2020-08-20,"United Kingdom",324203,41489,1544,281170,173,67886000,42328.9,10,2.5,4141.79654126035,0.0000000000176030404753109
"88455",2020-08-21,"United Kingdom",325263,41491,1544,282228,174,67886000,42328.9,10,2.5,4157.38149250214,0.0000000000156144124720677
"88456",2020-08-22,"United Kingdom",326595,41509,1547,283539,175,67886000,42328.9,10,2.5,4176.69327991044,0.0000000000196211296350965
"88457",2020-08-23,"United Kingdom",327643,41515,1547,284581,176,67886000,42328.9,10,2.5,4192.04254190849,0.0000000000154376455389629
"88458",2020-08-24,"United Kingdom",328620,41519,1550,285551,177,67886000,42328.9,10,2.5,4206.33120230976,0.0000000000143917745150609
"88459",2020-08-25,"United Kingdom",329821,41535,1551,286735,178,67886000,42328.9,10,2.5,4223.77220634593,0.0000000000176914239435967
"88460",2020-08-26,"United Kingdom",330967,41552,1551,287864,179,67886000,42328.9,10,2.5,4240.40302860678,0.0000000000168812421646162
"88461",2020-08-27,"United Kingdom",332509,41564,1564,289381,180,67886000,42328.9,10,2.5,4262.74931502814,0.0000000000227145509759419
"88462",2020-08-28,"United Kingdom",333806,41573,1615,290618,181,67886000,42328.9,10,2.5,4280.97103968418,0.0000000000191055594139815
"88463",2020-08-29,"United Kingdom",334916,41585,1622,291709,182,67886000,42328.9,10,2.5,4297.04209999116,0.0000000000163509413645846
"88464",2020-08-30,"United Kingdom",336668,41586,1624,293458,183,67886000,42328.9,10,2.5,4322.80588044663,0.0000000000258079723166591
"88465",2020-08-31,"United Kingdom",338083,41589,1682,294812,184,67886000,42328.9,10,2.5,4342.75108269746,0.0000000000208437675963663
