,date,Country,cases_total,cases_recovered,cases_fatal,cases_active,day,Population,GDP_per_Capita,health_exp_percgdp,Hosp_beds,PP,Haz,CF,OF
88441,8/7/2020,United Kingdom,310696,41355,1447,267894,160,67886000,42328.9,10,2.5,3946.233391,1.32575E-11,0.004657286,0.033806831
88442,8/8/2020,United Kingdom,311461,41358,1449,268654,161,67886000,42328.9,10,2.5,3957.42863,1.12689E-11,0.004652268,0.033849604
88443,8/9/2020,United Kingdom,312574,41363,1451,269760,162,67886000,42328.9,10,2.5,3973.720649,1.63951E-11,0.004642101,0.033890783
88444,8/10/2020,United Kingdom,313392,41381,1463,270548,163,67886000,42328.9,10,2.5,3985.328345,1.20496E-11,0.004668275,0.034147138
88445,8/11/2020,United Kingdom,314542,41394,1464,271684,164,67886000,42328.9,10,2.5,4002.062281,1.69402E-11,0.004654386,0.034159317
88446,8/12/2020,United Kingdom,315581,41414,1472,272695,165,67886000,42328.9,10,2.5,4016.954895,1.53051E-11,0.004664413,0.034323555
88447,8/13/2020,United Kingdom,316729,41432,1479,273818,166,67886000,42328.9,10,2.5,4033.497334,1.69107E-11,0.004669607,0.034466687
88448,8/14/2020,United Kingdom,318190,41443,1481,275266,167,67886000,42328.9,10,2.5,4054.82721,2.15214E-11,0.004654452,0.034502842
88449,8/15/2020,United Kingdom,319232,41446,1486,276300,168,67886000,42328.9,10,2.5,4070.058628,1.53493E-11,0.004654922,0.034612876
88450,8/16/2020,United Kingdom,320343,41451,1486,277406,169,67886000,42328.9,10,2.5,4086.350647,1.63657E-11,0.004638778,0.034608846
88451,8/17/2020,United Kingdom,321064,41454,1490,278120,170,67886000,42328.9,10,2.5,4096.868279,1.06207E-11,0.004640819,0.034696349
88452,8/18/2020,United Kingdom,322177,41466,1493,279218,171,67886000,42328.9,10,2.5,4113.042454,1.63951E-11,0.004634099,0.034754068
88453,8/19/2020,United Kingdom,323008,41483,1495,280030,172,67886000,42328.9,10,2.5,4125.003683,1.22411E-11,0.004628368,0.034785239
88454,8/20/2020,United Kingdom,324203,41489,1544,281170,173,67886000,42328.9,10,2.5,4141.796541,1.7603E-11,0.004762448,0.035879441
88455,8/21/2020,United Kingdom,325263,41491,1544,282228,174,67886000,42328.9,10,2.5,4157.381493,1.56144E-11,0.004746928,0.035877774
88456,8/22/2020,United Kingdom,326595,41509,1547,283539,175,67886000,42328.9,10,2.5,4176.69328,1.96211E-11,0.004736753,0.035929952
88457,8/23/2020,United Kingdom,327643,41515,1547,284581,176,67886000,42328.9,10,2.5,4192.042542,1.54376E-11,0.004721602,0.035924945
88458,8/24/2020,United Kingdom,328620,41519,1550,285551,177,67886000,42328.9,10,2.5,4206.331202,1.43918E-11,0.004716694,0.035988762
88459,8/25/2020,United Kingdom,329821,41535,1551,286735,178,67886000,42328.9,10,2.5,4223.772206,1.76914E-11,0.004702551,0.035997772
88460,8/26/2020,United Kingdom,330967,41552,1551,287864,179,67886000,42328.9,10,2.5,4240.403029,1.68812E-11,0.004686268,0.035983574
88461,8/27/2020,United Kingdom,332509,41564,1564,289381,180,67886000,42328.9,10,2.5,4262.749315,2.27146E-11,0.004703632,0.036264144
88462,8/28/2020,United Kingdom,333806,41573,1615,290618,181,67886000,42328.9,10,2.5,4280.97104,1.91056E-11,0.00483814,0.037394647
88463,8/29/2020,United Kingdom,334916,41585,1622,291709,182,67886000,42328.9,10,2.5,4297.0421,1.63509E-11,0.004843005,0.037540213
88464,8/30/2020,United Kingdom,336668,41586,1624,293458,183,67886000,42328.9,10,2.5,4322.80588,2.5808E-11,0.004823743,0.037583893
88465,8/31/2020,United Kingdom,338083,41589,1682,294812,184,67886000,42328.9,10,2.5,4342.751083,2.08438E-11,0.00497511,0.038871299
